-0.7870509992584704,-0.7870509992584704
-0.7875248725790811,-0.7889322525747777
-0.7880005491531552,-0.7908155039555713
-0.7884780391697905,-0.7927007436092841
-0.788957352894029,-0.7945879616662281
-0.7894385006675579,-0.7964771481786928
-0.7899214929094143,-0.7983682931210405
-0.7904063401167025,-0.8002613863898176
-0.7908930528653151,-0.8021564178038652
-0.7913816418106643,-0.8040533771044396
-0.7918721176884194,-0.8059522539553399
-0.7923644913152545,-0.807853037943038
-0.7928587735896042,-0.8097557185768218
-0.7933549754924245,-0.8116602852889396
-0.7938531080879672,-0.8135667274347527
-0.7943531825245571,-0.8154750342928954
-0.794855210035385,-0.8173851950654423
-0.7953592019393008,-0.81929719887808
-0.795865169641623,-0.8212110347802888
-0.7963731246349541,-0.8231266917455267
-0.7968830785000041,-0.8250441586714257
-0.7973950429064245,-0.8269634243799913
-0.7979090296136535,-0.8288844776178073
-0.7984250504717645,-0.8308073070562545
-0.7989431174223331,-0.832731901291728
-0.7994632424993062,-0.8346582488458665
-0.7999854378298841,-0.8365863381657863
-0.8005097156354124,-0.8385161576243245
-0.8010360882322853,-0.8404476955202866
-0.8015645680328549,-0.8423809400787028
-0.8020951675463557,-0.8443158794510903
-0.8026278993798368,-0.8462525017157234
-0.8031627762391051,-0.8481907948779086
-0.8036998109296807,-0.8501307468702721
-0.8042390163577606,-0.8520723455530452
-0.8047804055311953,-0.8540155787143666
-0.805323991560478,-0.8559604340705851
-0.8058697876597405,-0.8579068992665715
-0.806417807147765,-0.8598549618760372
-0.806968063449006,-0.8618046094018608
-0.8075205700946237,-0.8637558292764211
-0.8080753407235297,-0.8657086088619363
-0.8086323890834444,-0.8676629354508103
-0.8091917290319677,-0.8696187962659896
-0.8097533745376602,-0.8715761784613207
-0.8103173396811398,-0.8735350691219204
-0.810883638656188,-0.8754954552645506
-0.8114522857708721,-0.8774573238379995
-0.812023295448677,-0.8794206617234719
-0.8125966822296544,-0.8813854557349841
-0.8131724607715825,-0.8833516926197675
-0.8137506458511394,-0.8853193590586794
-0.8143312523650921,-0.8872884416666171
-0.8149142953314987,-0.8892589269929461
-0.8154997898909242,-0.8912308015219275
-0.8160877513076705,-0.8932040516731565
-0.8166781949710236,-0.8951786638020083
-0.8172711363965106,-0.8971546242000876
-0.8178665912271779,-0.8991319190956883
-0.8184645752348794,-0.9011105346542583
-0.819065104321582,-0.9030904569788716
-0.8196681945206881,-0.9050716721107053
-0.8202738619983718,-0.9070541660295284
-0.8208821230549315,-0.9090379246541906
-0.8214929941261604,-0.9110229338431228
-0.8221064917847314,-0.9130091793948423
-0.8227226327415995,-0.9149966470484656
-0.8233414338474214,-0.916985322484225
-0.8239629120939937,-0.9189751913239972
-0.8245870846157035,-0.9209662391318307
-0.8252139686910029,-0.9229584514144893
-0.8258435817438978,-0.9249518136219919
-0.8264759413454561,-0.9269463111481673
-0.8271110652153313,-0.9289419293312089
-0.8277489712233108,-0.930938653454241
-0.8283896773908774,-0.932936468745887
-0.8290332018927928,-0.9349353603808475
-0.829679563058699,-0.936935313480481
-0.830328779374742,-0.9389363131133934
-0.8309808694852119,-0.9409383442960333
-0.8316358521942062,-0.942941391993293
-0.8322937464673126,-0.944945441119114
-0.8329545714333129,-0.9469504765371008
-0.8336183463859073,-0.9489564830611394
-0.8342850907854604,-0.9509634454560221
-0.8349548242607701,-0.9529713484380775
-0.8356275666108564,-0.9549801766758066
-0.836303337806775,-0.9569899147905245
-0.8369821579934529,-0.9590005473570076
-0.8376640474915447,-0.961012058904148
-0.8383490267993143,-0.9630244339156084
-0.8390371165945432,-0.9650376568304904
-0.8397283377364548,-0.9670517120440001
-0.8404227112676714,-0.9690665839081243
-0.8411202584161914,-0.9710822567323094
-0.8418210005973918,-0.9730987147841474
-0.8425249594160582,-0.9751159422900646
-0.8432321566684393,-0.9771339234360172
-0.8439426143443249,-0.9791526423681922
-0.8446563546291577,-0.9811720831937101
-0.8446563546291577,-0.9811720831937101
-0.8506185461184785,-0.9865078718187916
-0.8569428470590013,-0.9916357865065228
-0.8636009975084675,-0.9965369734454723
-0.8705616500385924,-1.001192628572001
-0.8777905435114781,-1.0055840350731096
-0.8852507349376666,-1.0096926089984153
-0.8929028881504111,-1.0134999538145801
-0.9007056159484415,-1.016987924739252
-0.9086158702493641,-1.0201387036759804
-0.9165893727822709,-1.0229348855311182
-0.9245810770599185,-1.0253595766220636
-0.9325456509301544,-1.0273965057765004
-0.940437968016397,-1.0290301485673037
-0.9482135958921964,-1.0302458649201127
-0.9558292689322063,-1.0310300500632668
-0.9632433344369369,-1.0313702984566235
-0.9704161617959999,-1.0312555799323448
-0.9773105060522163,-1.0306764268048834
-0.9838918191469606,-1.0296251301608077
-0.9901285042382326,-1.0280959429277592
-0.9959921106550662,-1.0260852866578127
-1.0014574691593168,-1.0235919582623894
-1.006502769119503,-1.0206173322301189
-1.0111095808755401,-1.0171655531797354
-1.0152628279298512,-1.013243712989272
-1.018950714609575,-1.0088620062487332
-1.0221646155029727,-1.0040338574589007
-1.0248989332993403,-0.9987760132977352
-1.0271509316915837,-0.9931085934485575
-1.0289205497811074,-0.987055093972943
-1.03021020400863,-0.9806423380440057
-1.0310245830756855,-0.9739003700407056
-1.0313704406708382,-0.9668622905246873
-1.0312563901173306,-0.9595640314341018
-1.0306927043531522,-0.9520440728616955
-1.0296911239706636,-0.9443431049390996
-1.0282646754033127,-0.936503640507256
-1.0264275007669288,-0.9285695862839525
-1.0241947003513778,-0.92058578201238
-1.021582188318806,-0.9125975184693667
-1.0186065617967939,-0.9046500461312377
-1.0152849832552047,-0.8967880866746016
-1.0116350758188666,-0.8890553593035402
-1.007674830987786,-0.8814941331602388
-1.003422528105196,-0.8741448158495195
-0.998896664823937,-0.8670455864788964
-0.9941158977664439,-0.8602320796989547
-0.989098992546334,-0.8537371251508952
-0.9838647823143154,-0.8475905446170429
-0.9784321340026125,-0.8418190071441585
-0.9728199214658153,-0.8364459405684372
-0.9670470047481294,-0.8314914962908346
-0.961132214744306,-0.8269725628808782
-0.9550943425614016,-0.8229028231488282
-0.9489521329288841,-0.8192928487184425
-0.9427242810437961,-0.8161502258345195
-0.9364294322744284,-0.8134797061150079
-0.930086184179248,-0.8112833761618019
-0.9237130903269415,-0.8095608403280055
-0.917328665427843,-0.8083094114530529
-0.9109513913063563,-0.8075243049742677
-0.9045997232580076,-0.8071988324633252
-0.89829209634335,-0.8073245912843485
-0.8920469311740584,-0.8078916476999083
-0.8858826387442236,-0.8088887113418282
